Date, Variable, National, Bomi County, Bong County, Gbarpolu County, Grand Bassa, Grand Cape Mount, Grand Gedeh, Grand Kru, Lofa County, Margibi County, Maryland County, Montserrado County, Nimba County, River Gee County, RiverCess County, Sinoe County
11/14/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/14/2014,Cumulative deaths among HCW,170,14,16,0,2,3,0,0,16,37,0,80,2,0,0,0
11/14/2014,New Case/s (Suspected),15,0,4,0,1,3,0,0,1,3,1,2,0,0,0,0
11/14/2014,New Case/s (Probable),5,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
11/14/2014,New case/s (confirmed),0,,,,,,,,,,,,,,,
11/14/2014,Total suspected cases,2661,84,173,9,43,42,7,14,167,402,13,1599,80,7,11,10
11/14/2014,Total probable cases,1757,68,32,2,75,26,2,16,149,487,2,735,137,5,16,5
11/14/2014,Total confirmed cases,2642,131,97,6,22,29,2,4,325,330,4,1540,111,7,17,17
11/14/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",0,,,,,,,,,,,,,,,
11/14/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",0,,,,,,,,,,,,,,,
11/14/2014,"Cumulative confirmed, probable and suspected cases",7060,283,302,17,140,97,11,34,641,1219,19,3874,328,19,44,32
11/15/2014,Specimens collected,,,,,,,,,,,,,,,,
11/15/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/15/2014,Total specimens tested,49,,,,,,,,,,,,,,,
11/15/2014,Newly reported deaths,12,1,3,0,0,3,0,0,0,0,0,5,0,0,0,0
11/15/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/15/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/15/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/15/2014,"Total death/s in confirmed, 
 probable, suspected cases",2964,153,88,5,55,54,4,25,375,535,15,1562,50,8,24,11
11/15/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/15/2014,Newly reported contacts,0,0,0,0,0,0,0,0,0,4,1,86,0,0,0,0
11/15/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/15/2014,Currently under follow-up,5566,0,169,54,43,184,0,0,139,1929,1,2882,51,0,91,23
11/15/2014,Contacts seen,5506,0,169,46,0,184,0,0,139,1929,1,2873,51,0,91,23
11/15/2014,"Contacts who completed 21 day 
 follow-up",156,0,6,0,0,0,0,1,0,0,0,149,0,0,0,0
11/15/2014,Contacts lost to follow-up,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11/15/2014,New admissions,14,0,4,,,,,,0,,,10,0,,,
11/15/2014,"Total no. currently in Treatment 
 Units",123,4,25,,,,,,0,,,85,9,,,
11/15/2014,Total discharges,,,,,,,,,,,,,,,,
11/15/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/15/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2014,Cumulative cases among HCW,341,18,28,0,8,7,1,0,22,69,1,172,12,2,0,1
11/15/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/15/2014,Cumulative deaths among HCW,170,14,16,0,2,3,0,0,16,37,0,80,2,0,0,0
11/15/2014,New Case/s (Suspected),28,0,7,1,0,1,0,1,0,1,0,13,0,0,4,0
11/15/2014,New Case/s (Probable),11,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0
11/15/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/15/2014,Total suspected cases,2664,84,173,9,43,42,7,14,167,402,13,1602,80,7,11,10
11/15/2014,Total probable cases,1762,68,32,2,76,26,2,16,149,487,2,739,137,5,16,5
11/15/2014,Total confirmed cases,2643,131,97,6,23,29,2,4,325,330,4,1540,111,7,17,17
11/15/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/15/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/15/2014,"Cumulative confirmed, probable and suspected cases",7069,283,302,17,142,97,11,34,641,1219,19,3881,328,19,44,32
11/19/2014,Specimens collected,,,,,,,,,,,,,,,,
11/19/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/19/2014,Total specimens tested,61,,,,,,,,,,,,,,,
11/19/2014,Newly reported deaths,21,0,8,0,0,0,0,0,0,0,0,11,0,0,0,2
11/19/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/19/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/19/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/19/2014,"Total death/s in confirmed, 
 probable, suspected cases",2992,158,88,5,60,54,5,25,376,534,17,1576,50,8,25,11
11/19/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/19/2014,Newly reported contacts,306,0,14,0,0,18,0,0,0,45,0,211,0,0,0,18
11/19/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/19/2014,Currently under follow-up,6404,318,198,57,59,286,1,0,102,2013,17,3148,32,0,91,82
11/19/2014,Contacts seen,6229,226,198,31,30,286,1,0,100,2013,17,3140,32,0,91,64
11/19/2014,"Contacts who completed 21 day 
 follow-up",182,0,0,15,1,2,0,0,0,0,0,146,18,0,0,0
11/19/2014,Contacts lost to follow-up,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
11/19/2014,New admissions,11,0,6,,,,,,0,,,5,0,,,
11/19/2014,"Total no. currently in Treatment 
 Units",94,3,35,,,,,,0,,,55,1,,,
11/19/2014,Total discharges,,,,,,,,,,,,,,,,
11/19/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/19/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2014,Cumulative cases among HCW,342,18,29,0,8,7,1,0,22,69,1,172,12,2,0,1
11/19/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/2014,Cumulative deaths among HCW,172,14,16,0,4,3,0,0,16,37,0,80,2,0,0,0
11/19/2014,New Case/s (Suspected),29,0,8,0,0,0,0,0,0,4,0,12,4,0,0,1
11/19/2014,New Case/s (Probable),7,0,0,0,0,2,0,0,0,1,0,3,1,0,0,0
11/19/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/19/2014,Total suspected cases,2650,84,173,10,39,38,8,14,167,396,15,1600,80,7,9,10
11/19/2014,Total probable cases,1740,66,32,3,67,26,0,16,149,482,2,737,136,5,16,3
11/19/2014,Total confirmed cases,2717,135,103,7,33,32,2,4,325,336,4,1584,110,7,17,18
11/19/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/19/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/19/2014,"Cumulative confirmed, probable and suspected cases",7107,285,308,20,139,96,10,34,641,1214,21,3921,326,19,42,31
11/20/2014,Specimens collected,,,,,,,,,,,,,,,,
11/20/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/20/2014,Total specimens tested,61,,,,,,,,,,,,,,,
11/20/2014,Newly reported deaths,30,0,6,0,0,0,0,0,0,0,0,24,0,0,0,0
11/20/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/20/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/20/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/20/2014,"Total death/s in confirmed, 
 probable, suspected cases",2992,158,88,5,60,54,5,25,376,534,17,1576,50,8,25,11
11/20/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/20/2014,Newly reported contacts,306,0,14,0,0,18,0,0,0,45,0,211,0,0,0,18
11/20/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/20/2014,Currently under follow-up,6404,318,198,57,59,286,1,0,102,2013,17,3148,32,0,91,82
11/20/2014,Contacts seen,6229,226,198,31,30,286,1,0,100,2013,17,3140,32,0,91,64
11/20/2014,"Contacts who completed 21 day 
 follow-up",182,0,0,15,1,2,0,0,0,0,0,146,18,0,0,0
11/20/2014,Contacts lost to follow-up,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,New admissions,11,0,6,,,,,,0,,,5,0,,,
11/20/2014,"Total no. currently in Treatment 
 Units",94,3,35,,,,,,0,,,55,1,,,
11/20/2014,Total discharges,,,,,,,,,,,,,,,,
11/20/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/20/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,Cumulative cases among HCW,342,18,29,0,8,7,1,0,22,69,1,172,12,2,0,1
11/20/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,Cumulative deaths among HCW,172,14,16,0,4,3,0,0,16,37,0,80,2,0,0,0
11/20/2014,New Case/s (Suspected),28,2,4,0,0,1,0,0,0,3,0,18,0,0,0,0
11/20/2014,New Case/s (Probable),12,1,3,0,0,1,0,0,0,0,0,7,0,0,0,0
11/20/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/20/2014,Total suspected cases,2683,84,173,10,39,38,8,14,167,398,15,1630,80,7,9,11
11/20/2014,Total probable cases,,,,,,,,,,,,,,,,
11/20/2014,Total confirmed cases,,,,,,,,,,,,,,,,
11/20/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/20/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/20/2014,"Cumulative confirmed, probable and suspected cases",7161,285,308,20,139,96,10,34,641,1225,21,3961,326,19,44,32
11/21/2014,Specimens collected,,,,,,,,,,,,,,,,
11/21/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/21/2014,Total specimens tested,47,,,,,,,,,,,,,,,
11/21/2014,Newly reported deaths,14,0,3,0,1,1,0,0,1,0,0,8,0,0,0,0
11/21/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/21/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/21/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/21/2014,"Total death/s in confirmed, 
 probable, suspected cases",3016,158,88,5,60,54,5,25,376,536,17,1598,50,8,25,11
11/21/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/21/2014,Newly reported contacts,163,0,0,0,32,30,0,0,0,0,10,91,0,0,0,0
11/21/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/21/2014,Currently under follow-up,6277,166,232,57,90,335,1,72,67,1980,27,3138,0,0,30,82
11/21/2014,Contacts seen,5510,160,232,31,63,335,1,0,67,1350,27,3132,0,0,30,82
11/21/2014,"Contacts who completed 21 day 
 follow-up",176,0,0,2,0,6,0,0,0,0,0,107,0,0,61,0
11/21/2014,Contacts lost to follow-up,16,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0
11/21/2014,New admissions,23,,5,,,,,,0,,,18,0,,,
11/21/2014,"Total no. currently in Treatment 
 Units",164,6,30,,,,,,0,,,123,5,,,
11/21/2014,Total discharges,,,,,,,,,,,,,,,,
11/21/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/21/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2014,Cumulative cases among HCW,342,18,29,0,8,7,1,0,22,69,1,172,12,2,0,1
11/21/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/2014,Cumulative deaths among HCW,172,14,16,0,4,3,0,0,16,37,0,80,2,0,0,0
11/21/2014,New Case/s (Suspected),19,0,5,0,3,0,0,0,1,0,1,9,0,0,0,0
11/21/2014,New Case/s (Probable),18,0,0,0,1,6,0,0,0,0,0,11,0,0,0,0
11/21/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/21/2014,Total suspected cases,2686,84,173,10,42,38,8,14,167,398,15,1630,80,7,9,11
11/21/2014,Total probable cases,1753,66,32,3,68,26,0,16,149,483,2,747,136,5,17,3
11/21/2014,Total confirmed cases,2726,135,103,7,33,32,2,4,325,344,4,1584,110,7,18,18
11/21/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/21/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/21/2014,"Cumulative confirmed, probable and suspected cases",7165,285,308,20,143,96,10,34,641,1225,21,3961,326,19,44,32
11/23/2014,Specimens collected,,,,,,,,,,,,,,,,
11/23/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/23/2014,Total specimens tested,47,,,,,,,,,,,,,,,
11/23/2014,Newly reported deaths,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11/23/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/23/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/23/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/23/2014,"Total death/s in confirmed, 
 probable, suspected cases",3029,158,88,5,60,68,5,25,376,536,17,1597,50,8,25,11
11/23/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/23/2014,Newly reported contacts,38,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20
11/23/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/23/2014,Currently under follow-up,6271,166,217,57,85,318,1,72,67,2082,27,3047,0,0,30,102
11/23/2014,Contacts seen,5152,162,217,31,63,318,1,60,67,1110,27,3039,0,0,30,27
11/23/2014,"Contacts who completed 21 day 
 follow-up",67,0,15,0,0,0,0,0,0,0,0,52,0,0,0,0
11/23/2014,Contacts lost to follow-up,53,4,0,26,5,0,0,0,10,0,0,0,8,0,0,0
11/23/2014,New admissions,7,0,0,,,,,,0,,,6,1,,,
11/23/2014,"Total no. currently in Treatment 
 Units",147,4,28,,,,,,0,,,108,7,,,
11/23/2014,Total discharges,,,,,,,,,,,,,,,,
11/23/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/23/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2014,Cumulative cases among HCW,343,18,29,0,8,8,1,0,22,69,1,172,12,2,0,1
11/23/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2014,Cumulative deaths among HCW,173,14,16,0,4,4,0,0,16,37,0,80,2,0,0,0
11/23/2014,New Case/s (Suspected),7,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1
11/23/2014,New Case/s (Probable),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/23/2014,Total suspected cases,2688,84,172,10,39,46,8,14,167,398,15,1629,80,6,9,11
11/23/2014,Total probable cases,1770,66,32,3,67,48,0,16,149,483,2,743,136,5,17,3
11/23/2014,Total confirmed cases,2738,135,103,7,33,38,2,4,325,344,4,1590,110,7,18,18
11/23/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/23/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/23/2014,"Cumulative confirmed, probable and suspected cases",7196,285,307,20,139,132,10,34,641,1225,21,3962,326,18,44,32
11/24/2014,Specimens collected,,,,,,,,,,,,,,,,
11/24/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/24/2014,Total specimens tested,74,,,,,,,,,,,,,,,
11/24/2014,Newly reported deaths,15,1,2,0,0,1,0,0,0,0,0,11,0,0,0,0
11/24/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/24/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/24/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/24/2014,"Total death/s in confirmed, 
 probable, suspected cases",4181,127,220,15,79,64,5,9,261,682,4,2392,272,10,19,22
11/24/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/24/2014,Newly reported contacts,160,0,0,0,8,34,0,0,0,14,12,80,0,0,0,12
11/24/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/24/2014,Currently under follow-up,6232,166,211,56,81,352,1,72,66,2096,27,2987,0,0,30,87
11/24/2014,Contacts seen,5138,162,211,30,72,352,1,60,66,1105,27,2986,0,0,30,36
11/24/2014,"Contacts who completed 21 day 
 follow-up",123,0,6,1,4,24,0,0,1,0,0,72,0,0,0,15
11/24/2014,Contacts lost to follow-up,109,4,0,25,9,0,0,10,0,0,0,10,0,0,0,
11/24/2014,New admissions,7,0,0,,,,,,0,,,6,1,,,
11/24/2014,"Total no. currently in Treatment 
 Units",147,4,28,,,,,,0,,,108,7,,,
11/24/2014,Total discharges,,,,,,,,,,,,,,,,
11/24/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/24/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2014,Cumulative cases among HCW,344,18,30,0,8,8,1,0,22,69,1,172,12,2,0,1
11/24/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/24/2014,New Case/s (Suspected),21,1,3,0,0,1,0,0,0,4,0,12,0,0,0,0
11/24/2014,New Case/s (Probable),4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
11/24/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/24/2014,Total suspected cases,2720,84,173,10,39,45,8,14,170,393,15,1659,80,6,9,15
11/24/2014,Total probable cases,1771,66,31,3,67,49,0,17,149,475,2,756,131,5,17,3
11/24/2014,Total confirmed cases,2753,135,105,7,33,39,2,4,325,350,4,1595,111,7,18,18
11/24/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/24/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/24/2014,"Cumulative confirmed, probable and suspected cases",7244,285,309,20,139,133,10,35,644,1218,21,4010,322,18,44,36
11/26/2014,Specimens collected,,,,,,,,,,,,,,,,
11/26/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/26/2014,Total specimens tested,63,,,,,,,,,,,,,,,
11/26/2014,Newly reported deaths,21,0,12,0,1,0,0,0,1,0,0,7,0,0,0,0
11/26/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/26/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/26/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/26/2014,"Total death/s in confirmed, 
 probable, suspected cases",3079,158,89,5,62,69,5,26,383,546,17,1622,50,8,25,14
11/26/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/26/2014,Newly reported contacts,248,3,0,0,0,21,0,0,0,17,0,207,0,0,0,0
11/26/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/26/2014,Currently under follow-up,6203,138,211,54,71,335,1,72,66,2119,27,2991,0,0,31,87
11/26/2014,Contacts seen,5497,138,211,27,62,335,1,60,66,1501,27,2987,0,0,31,51
11/26/2014,"Contacts who completed 21 day 
 follow-up",99,0,0,0,10,14,0,0,0,0,0,75,0,0,0,0
11/26/2014,Contacts lost to follow-up,88,0,0,27,9,2,0,10,0,0,0,4,0,0,0,36
11/26/2014,New admissions,20,4,0,0,0,0,0,0,0,2,0,14,0,0,0,0
11/26/2014,"Total no. currently in Treatment 
 Units",149,6,20,0,0,0,0,0,0,9,0,108,6,0,0,0
11/26/2014,Total discharges,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
11/26/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/26/2014,Newly Reported Cases in HCW,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11/26/2014,Cumulative cases among HCW,345,18,30,0,8,8,0,0,22,69,1,174,12,2,0,1
11/26/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/26/2014,New Case/s (Suspected),18,0,0,0,1,1,0,0,1,1,0,14,0,0,0,0
11/26/2014,New Case/s (Probable),10,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0
11/26/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
11/26/2014,Total suspected cases,2742,84,173,10,40,45,8,14,170,398,15,1675,80,6,9,15
11/26/2014,Total probable cases,1778,69,31,3,66,50,0,17,149,475,2,760,131,5,17,3
11/26/2014,Total confirmed cases,2758,135,105,7,35,39,2,4,325,354,4,1594,111,7,18,18
11/26/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/26/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/26/2014,"Cumulative confirmed, probable and suspected cases",7278,288,309,20,141,134,10,35,644,1227,21,4029,322,18,44,36
11/27/2014,Specimens collected,,,,,,,,,,,,,,,,
11/27/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/27/2014,Total specimens tested,54,,,,,,,,,,,,,,,
11/27/2014,Newly reported deaths,16,0,1,0,0,0,0,0,0,1,0,14,0,0,0,0
11/27/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/27/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/27/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/27/2014,"Total death/s in confirmed, 
 probable, suspected cases",3079,158,89,5,62,69,5,26,383,546,17,1622,50,8,25,14
11/27/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/27/2014,Newly reported contacts,,,,,,,,,,,,,,,,
11/27/2014,Total contacts listed,169,4,0,0,2,20,0,0,0,44,0,99,0,0,0,0
11/27/2014,Currently under follow-up,6355,142,202,54,73,350,1,72,66,2143,27,3107,0,0,31,87
11/27/2014,Contacts seen,5829,142,202,27,65,350,1,60,66,1713,27,3094,0,0,31,51
11/27/2014,"Contacts who completed 21 day 
 follow-up",180,0,9,0,0,14,0,0,0,0,0,157,0,0,0,0
11/27/2014,Contacts lost to follow-up,73,0,0,27,0,0,0,10,0,0,0,0,0,0,0,36
11/27/2014,New admissions,7,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0
11/27/2014,"Total no. currently in Treatment 
 Units",134,7,18,0,0,0,0,0,0,12,0,91,6,0,0,0
11/27/2014,Total discharges,19,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0
11/27/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/27/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2014,Cumulative cases among HCW,345,18,30,0,8,8,0,0,22,69,1,174,12,2,0,1
11/27/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/27/2014,New Case/s (Suspected),25,0,0,0,4,1,0,0,0,2,0,18,0,0,0,0
11/27/2014,New Case/s (Probable),9,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0
11/27/2014,New case/s (confirmed),12,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0
11/27/2014,Total suspected cases,2742,84,173,10,40,45,8,14,170,398,15,1675,80,6,9,15
11/27/2014,Total probable cases,1778,69,31,3,66,50,0,17,149,475,2,760,131,5,17,3
11/27/2014,Total confirmed cases,2758,135,105,7,35,39,2,4,325,354,4,1594,111,7,18,18
11/27/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/27/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/27/2014,"Cumulative confirmed, probable and suspected cases",7278,288,309,20,141,134,10,35,644,1227,21,4029,322,18,44,36
11/28/2014,Specimens collected,,,,,,,,,,,,,,,,
11/28/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/28/2014,Total specimens tested,,,,,,,,,,,,,,,,
11/28/2014,Newly reported deaths,,,,,,,,,,,,,,,,
11/28/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/28/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/28/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/28/2014,"Total death/s in confirmed, 
 probable, suspected cases",3145,158,124,10,62,70,5,26,384,550,17,1639,53,8,25,14
11/28/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/28/2014,Newly reported contacts,250,4,0,0,0,110,0,0,0,0,0,136,0,0,0,0
11/28/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/28/2014,Currently under follow-up,6284,142,202,54,73,313,1,72,66,2143,27,3073,0,0,31,87
11/28/2014,Contacts seen,5561,142,202,27,65,110,1,60,66,1713,27,3066,0,0,31,51
11/28/2014,"Contacts who completed 21 day 
 follow-up",151,0,9,0,0,14,0,0,0,0,0,128,0,0,0,0
11/28/2014,Contacts lost to follow-up,92,0,0,27,0,2,0,10,0,17,0,0,0,0,0,36
11/28/2014,New admissions,23,2,2,0,0,0,0,0,0,5,0,14,0,0,0,0
11/28/2014,"Total no. currently in Treatment 
 Units",137,8,12,0,0,0,0,0,0,17,0,94,6,0,0,0
11/28/2014,Total discharges,15,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0
11/28/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/28/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2014,Cumulative cases among HCW,361,18,41,0,8,8,0,0,22,70,1,177,12,3,0,1
11/28/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/28/2014,New Case/s (Suspected),,,,,,,,,,,,,,,,
11/28/2014,New Case/s (Probable),,,,,,,,,,,,,,,,
11/28/2014,New case/s (confirmed),7,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0
11/28/2014,Total suspected cases,3042,84,391,25,43,45,8,14,171,415,15,1718,80,7,9,17
11/28/2014,Total probable cases,1792,69,32,3,68,50,0,17,149,478,2,771,128,5,17,3
11/28/2014,Total confirmed cases,2801,135,135,10,35,40,2,4,325,360,4,1594,114,7,18,18
11/28/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/28/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/28/2014,"Cumulative confirmed, probable and suspected cases",7635,288,558,38,146,135,10,35,645,1253,21,4083,322,19,44,38
11/29/2014,Specimens collected,,,,,,,,,,,,,,,,
11/29/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/29/2014,Total specimens tested,53,,,,,,,,,,,,,,,
11/29/2014,Newly reported deaths,7,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1
11/29/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
